"","min.OR.overall","min.RR.overall","min.OR.perday","min.RR.perday","ve.susc","ve.infect"
"280",-0.195346032923895,-0.186272618941119,-0.191214291078936,-0.191129297282321,0.1,0.48
"281",-0.190438748270799,-0.181935497405475,-0.186830093973462,-0.186752464332608,0.1,0.5
"282",-0.185300084265323,-0.177361394052567,-0.182202901660662,-0.182125827973051,0.1,0.52
"283",-0.179914554715028,-0.172528708349849,-0.177308940577815,-0.177240173976919,0.1,0.54
"284",-0.174264763422077,-0.167412229606651,-0.172136686364578,-0.172073264747505,0.1,0.56
"285",-0.168330810587688,-0.16198267999193,-0.166656296241929,-0.166595469773275,0.1,0.58
"286",-0.162089991427756,-0.156242053960575,-0.160840036749367,-0.160782517862121,0.1,0.6
"287",-0.155515733508833,-0.150128541100151,-0.154659777263993,-0.154606235357871,0.1,0.62
"288",-0.148576219318384,-0.143635893643043,-0.148083831369038,-0.148037198773883,0.1,0.64
"289",-0.141236271831674,-0.136709702482717,-0.141076751543252,-0.141035432253698,0.1,0.66
"290",-0.13345105184493,-0.129319527321456,-0.133598786911759,-0.133561478719977,0.1,0.68
"291",-0.125172162850293,-0.121423008427616,-0.125605555237947,-0.125571373904527,0.1,0.7
