"","min.OR.overall","min.RR.overall","min.OR.perday","min.RR.perday","ve.susc","ve.infect","contact.increase"
"207",0.0553630241582895,0.0539617468360403,0.0528719559038757,0.0528516645964885,0.08,0,1.04
"208",0.0415536279444229,0.040516209959051,0.0391572102978407,0.0391414406063231,0.08,0,1.06
"209",0.0276338607231774,0.0269395699285335,0.0253463646937944,0.0253356537313528,0.08,0,1.08
"210",0.0136046954151871,0.0132530919351944,0.0114415503331188,0.0114364772606594,0.08,0,1.1
"211",-0.000537844922223973,-0.000522598545854791,-0.00255505306164627,-0.00255386447867489,0.08,0,1.12
"212",-0.0148033539877608,-0.014420040076641,-0.0166413168561255,-0.0166331954865704,0.08,0,1.14
"213",-0.0291802706719224,-0.0283813568700431,-0.03081511544455,-0.030799339901072,0.08,0,1.16
"214",-0.0436687738646684,-0.0424611529051402,-0.045074337781392,-0.0450501333893245,0.08,0,1.18
"215",-0.0582874695237263,-0.0566057442017061,-0.0594168866284757,-0.0593834222483463,0.08,0,1.2
"216",-0.0730487497069277,-0.070834223993407,-0.0738406856559723,-0.0737977168741868,0.08,0,1.22
"217",-0.0879826501836414,-0.0851590358906456,-0.0883436737530503,-0.0882944580256502,0.08,0,1.24
"218",-0.103141891729243,-0.0995393883085822,-0.102923807874315,-0.102868502446138,0.08,0,1.26
"219",-0.118686744118474,-0.113997921713971,-0.117581155652515,-0.117517853272511,0.08,0,1.28
"220",-0.134711398026333,-0.128554167653367,-0.13231506397691,-0.132240532193843,0.08,0,1.3
"221",-0.151320111478417,-0.143161717849062,-0.147121278625155,-0.147034579555213,0.08,0,1.32
"222",-0.168552308041372,-0.157816838816238,-0.161997901019968,-0.161898036781184,0.08,0,1.34
"223",-0.186217620580884,-0.172578049406655,-0.176943114596106,-0.176829023492058,0.08,0,1.36
"224",-0.204569033625548,-0.187404954314048,-0.191955064101121,-0.191825617917916,0.08,0,1.38
"225",-0.223348316065286,-0.202276332201022,-0.207031938902124,-0.206885939254775,0.08,0,1.4
"226",-0.242568193176139,-0.217188670832847,-0.222171950124676,-0.222008124852649,0.08,0,1.42
"227",-0.262238175086729,-0.232190159864336,-0.237373330983453,-0.237190330392601,0.08,0,1.44
"228",-0.282363232933978,-0.247271055218651,-0.252634291061824,-0.25244138281533,0.08,0,1.46
"229",-0.302942593369008,-0.262390870820876,-0.267953204225828,-0.267753278136344,0.08,0,1.48
"230",-0.323968232365491,-0.277546397108376,-0.283328380409384,-0.283121802071912,0.08,0,1.5
"231",-0.345423451583067,-0.292734343296344,-0.298758016978211,-0.298545275082377,0.08,0,1.52
"232",-0.36728125319563,-0.30802864015108,-0.314254834725216,-0.314022057561802,0.08,0,1.54
"233",-0.389502418256559,-0.323384325977371,-0.329805271845981,-0.329550531803786,0.08,0,1.56
"234",-0.412033271172892,-0.338771712343643,-0.345407264364487,-0.345129099718665,0.08,0,1.58
"235",-0.434804954425676,-0.354187849681203,-0.361059312424772,-0.360756182297106,0.08,0,1.6
"236",-0.457730434406462,-0.369629776154267,-0.376759890234776,-0.376430171605639,0.08,0,1.62
"237",-0.480701523996821,-0.385119959420793,-0.392507626078914,-0.39214960812981,0.08,0,1.64
"238",-0.504829962197684,-0.400729677975517,-0.408301058326734,-0.407912941105405,0.08,0,1.66
"239",-0.529487295979094,-0.416365627151455,-0.424138766614299,-0.42372643275647,0.08,0,1.68
"240",-0.554309922288051,-0.432025104266953,-0.440019356441481,-0.439600178959723,0.08,0,1.7
"241",-0.579182500883388,-0.447705433640361,-0.455941449820376,-0.455515984780333,0.08,0,1.72
"242",-0.603967565964888,-0.463403808643564,-0.471903689760638,-0.471472505696263,0.08,0,1.74
"243",-0.628506988757251,-0.479117722731123,-0.487904735876184,-0.487468413015959,0.08,0,1.76
"244",-0.653836849369935,-0.494979862440606,-0.503963007287357,-0.50350239677438,0.08,0,1.78
"245",-0.680713206035382,-0.510870097426698,-0.520067161973218,-0.519573162036929,0.08,0,1.8
"246",-0.707530363570093,-0.526777806370766,-0.536208708236931,-0.535679431387347,0.08,0,1.82
"247",-0.734125439571982,-0.542700590010277,-0.552386471510528,-0.551819941560366,0.08,0,1.84
"248",-0.760313202510962,-0.558636019311239,-0.568599295112148,-0.56799344369,0.08,0,1.86
"249",-0.785884846574418,-0.574581632972735,-0.584846039662777,-0.584198702614422,0.08,0,1.88
"250",-0.813159879641735,-0.590534929367825,-0.601125583032522,-0.600434496703579,0.08,0,1.9
"251",-0.841974023856236,-0.606633729464849,-0.617436818125937,-0.616699615539588,0.08,0,1.92
"252",-0.870452552306987,-0.622773954905149,-0.633778653788898,-0.633034875808938,0.08,0,1.94
"253",-0.898391374241336,-0.638925400410741,-0.650150013509732,-0.6494013767055,0.08,0,1.96
"254",-0.925565048787536,-0.655085943551404,-0.666549835594183,-0.665796999149006,0.08,0,1.98
"255",-0.951727767103398,-0.671253436446135,-0.682977071842825,-0.682220697878237,0.08,0,2
"256",0.102874181820526,0.100000090439996,0.0999773324266466,0.0999773085222193,0.1,0,1
"257",0.0896864073765277,0.087594404210369,0.0868624455432763,0.0868356055078288,0.1,0,1.02
"258",0.0763903642086169,0.0746722141823085,0.0736216047477698,0.0735954865205738,0.1,0,1.04
"259",0.0629873935310129,0.0615885031383933,0.0602815271536508,0.0602591024738659,0.1,0,1.06
"260",0.0494787536502501,0.0483835553170359,0.0468468319053849,0.0468285591919813,0.1,0,1.08
"261",0.0358656147999888,0.0350772342108376,0.0333195712559201,0.0333059449747398,0.1,0,1.1
"262",0.0221490766962779,0.0216520403740256,0.0197018329641614,0.0196933857576354,0.1,0,1.12
"263",0.0083300886782961,0.00814737490883888,0.00599565534424462,0.00599296045037978,0.1,0,1.14
"264",-0.00559047583657946,-0.00546046770176223,-0.00779691594409337,-0.00779324231285972,0.1,0,1.16
"265",-0.0196118573661297,-0.0191357274816732,-0.0216738522237558,-0.0216631482729812,0.1,0,1.18
"266",-0.0337334757483272,-0.032923368881651,-0.0356331387371625,-0.0356146943839604,0.1,0,1.2
"267",-0.0479561273238696,-0.046769731104346,-0.0496727754533821,-0.0496458294884234,0.1,0,1.22
"268",-0.0623029926226242,-0.0607005412209236,-0.0637907773456523,-0.0637545144608731,0.1,0,1.24
"269",-0.0767541509260163,-0.0747222577537998,-0.0779851791969908,-0.077938726862143,0.1,0,1.26
"270",-0.0913102129054315,-0.088797930933687,-0.0922540309451192,-0.0922017347726916,0.1,0,1.28
"271",-0.106013466967867,-0.102942575855288,-0.106595400465848,-0.106537853692137,0.1,0,1.3
"272",-0.120855930700191,-0.117189294774275,-0.121010334347756,-0.120944838157067,0.1,0,1.32
"273",-0.135900922623231,-0.131486031086006,-0.135497487900081,-0.135420820570144,0.1,0,1.34
"274",-0.15122311055999,-0.145829246228219,-0.150052700612869,-0.149963951208446,0.1,0,1.36
"275",-0.166896649785699,-0.160256218959959,-0.164674179233311,-0.164572379908429,0.1,0,1.38
"276",-0.182960075823044,-0.174766385455588,-0.179360214645535,-0.17924433704556,0.1,0,1.4
"277",-0.199436746318391,-0.189320134242747,-0.194109054472456,-0.193978007294697,0.1,0,1.42
"278",-0.216340497447017,-0.203914191180753,-0.208918990625117,-0.208771616221364,0.1,0,1.44
"279",-0.233652689024107,-0.21856011934196,-0.223788335523879,-0.223623406572026,0.1,0,1.46
