"","min.OR.overall","min.RR.overall","min.OR.perday","min.RR.perday","ve.susc","ve.infect","contact.increase"
"722",0.213221256045327,0.210898299441022,0.209483270315171,0.20936321852006,0.28,0,1.14
"723",0.202836750821235,0.200604990343146,0.199088322835601,0.198967371359115,0.28,0,1.16
"724",0.192381508709447,0.190260532983008,0.188620797150572,0.188499290644997,0.28,0,1.18
"725",0.181857338725951,0.179869216793962,0.178079862650326,0.177960534332921,0.28,0,1.2
"726",0.171266075127821,0.169389826727614,0.167467477322461,0.167352686837531,0.28,0,1.22
"727",0.160609546744895,0.158807141513469,0.156785288958256,0.156677357140124,0.28,0,1.24
"728",0.14988961886661,0.14817742132981,0.146034715771252,0.145936175519197,0.28,0,1.26
"729",0.139108165384566,0.137504600134324,0.135217183528813,0.135130796049633,0.28,0,1.28
"730",0.128267066611855,0.126792839758985,0.124334125055555,0.124260629614869,0.28,0,1.3
"731",0.117368245938407,0.115961580321329,0.113386979550671,0.113316149348783,0.28,0,1.32
"732",0.106413625186459,0.105050203593767,0.10237719404064,0.102309598791571,0.28,0,1.34
"733",0.0953315998754183,0.0940980014369708,0.0913062109509649,0.0912424812560098,0.28,0,1.36
"734",0.0841809928574083,0.0831086800893202,0.0801754907273642,0.0801163235549861,0.28,0,1.38
"735",0.0729744899408186,0.0720861345320221,0.0689864895574634,0.0689326541139846,0.28,0,1.4
"736",0.0617137576614494,0.0610344653070025,0.057740669920867,0.0576930140058299,0.28,0,1.42
"737",0.050400474032489,0.0498347702120757,0.0464394984408922,0.0463989553140596,0.28,0,1.44
"738",0.039036298907467,0.0385692863677299,0.0350844459567001,0.0350520417537412,0.28,0,1.46
"739",0.0276229023532337,0.0272705896702296,0.0236769870993463,0.0236538488372977,0.28,0,1.48
"740",0.016161914836192,0.0159421085714225,0.0122186020024415,0.012205966217458,0.28,0,1.5
"741",0.00465498472465209,0.00458746378931085,0.000710775432947952,0.000709997491907477,0.28,0,1.52
"742",-0.00689625002760486,-0.00678954472073157,-0.0108450011324184,-0.0108324369887856,0.28,0,1.54
"743",-0.018490162951198,-0.0181849229525486,-0.0224472275608913,-0.0224217636415378,0.28,0,1.56
"744",-0.0301251064063488,-0.0297292665315674,-0.0341182312374837,-0.0340917036494603,0.28,0,1.58
"745",-0.0418330481594897,-0.0413610181211381,-0.0458454866914058,-0.0458079346486246,0.28,0,1.6
